,PCARD_NO,counts,TIME_CATEGORY,STOP_ID
1687,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801580.0
1688,B00E000E0000GEEFG36F,3,Non-Peak (NP),2801584.0
1689,B00E000E0000GEEFG36F,2,Non-Peak (NP),2801601.0
1690,B00E000E0000GEEFG36F,2,Non-Peak (NP),2801626.0
1691,B00E000E0000GEEFG36F,1,Non-Peak (NP),2805017.0
1692,B0E53E00396GEFGB,2,Non-Peak (NP),219.0
1693,B0E53E00396GEFGB,30,Non-Peak (NP),326.0
1694,B0E53E00396GEFGB,9,Non-Peak (NP),429.0
1695,B0E53E00396GEFGB,1,Non-Peak (NP),1003.0
1696,B0E53E00396GEFGB,2,Non-Peak (NP),1701.0
1697,B0E53E00396GEFGB,2,Non-Peak (NP),1805.0
1698,B0E53E00396GEFGB,2,Non-Peak (NP),7840.0
1699,B0E53E00396GEFGB,1,Non-Peak (NP),8745.0
1700,B0E53E00396GEFGB,5,Non-Peak (NP),70163.0
1701,B0E53E00396GEFGB,7,Non-Peak (NP),70924.0
1702,B0E53E00396GEFGB,2,Non-Peak (NP),71315.0
1703,B0E53E00396GEFGB,1,Non-Peak (NP),72315.0
1704,B0E53E00396GEFGB,2,Non-Peak (NP),73983.0
1705,B0E53E00396GEFGB,23,Non-Peak (NP),74012.0
1706,B0E53E00396GEFGB,1,Non-Peak (NP),2801940.0
1707,B0E53E00396GEFGB,1,Non-Peak (NP),2802006.0
1708,B0E53E00396GEFGB,2,Non-Peak (NP),2803399.0
1709,E009FE0006G5359C,2,Non-Peak (NP),8102.0
1710,E009FE0006G5359C,4,Non-Peak (NP),8308.0
1711,E009FE0006G5359C,2,Non-Peak (NP),8378.0
1712,E009FE0006G5359C,6,Non-Peak (NP),10891.0
1713,E009FE0006G5359C,1,Non-Peak (NP),11278.0
1714,E009FE0006G5359C,1,Non-Peak (NP),11353.0
1715,E009FE0006G5359C,1,Non-Peak (NP),11420.0
1716,E009FE0006G5359C,12,Non-Peak (NP),11456.0
1717,E009FE0006G5359C,3,Non-Peak (NP),70064.0
1718,E009FE0006G5359C,1,Non-Peak (NP),70067.0
1719,E009FE0006G5359C,2,Non-Peak (NP),71149.0
1720,E009FE0006G5359C,1,Non-Peak (NP),71150.0
1721,E009FE0006G5359C,3,Non-Peak (NP),71490.0
1722,E009FE0006G5359C,5,Non-Peak (NP),72144.0
1723,E009FE0006G5359C,1,Non-Peak (NP),72419.0
1724,E009FE0006G5359C,4,Non-Peak (NP),72537.0
1725,E009FE0006G5359C,3,Non-Peak (NP),75265.0
1726,E009FE0006G5359C,16,Non-Peak (NP),8000781.0
1727,E009FE0006G5359C,2,Non-Peak (NP),8001829.0
1728,E009FE0006G5359C,4,Non-Peak (NP),8501270.0
1729,E00E000E0000CEGFBCEE,12,Non-Peak (NP),316.0
1730,E00E000E0000CEGFBCEE,1,Non-Peak (NP),9010035.0
1731,E00E000E0000CEGFBCEE,1,Non-Peak (NP),9013192.0
1732,E00E000E000E0CBF9FC5,1,Non-Peak (NP),214.0
1733,E00E000E000E0CBF9FC5,1,Non-Peak (NP),411.0
1734,E00E000E000E0CBF9FC5,1,Non-Peak (NP),2636.0
1735,E00E000E000E0CBF9FC5,1,Non-Peak (NP),2645.0
1736,E00E000E000E0CBF9FC5,1,Non-Peak (NP),2716.0
1737,E00E000E000E0CBF9FC5,6,Non-Peak (NP),11084.0
1738,E00E000E000E0CBF9FC5,13,Non-Peak (NP),11085.0
1739,E00E000E000E0CBF9FC5,3,Non-Peak (NP),11089.0
1740,E00E000E000E0CBF9FC5,4,Non-Peak (NP),11304.0
1741,E00E000E000E0CBF9FC5,7,Non-Peak (NP),11320.0
1742,E00E000E000E0CBF9FC5,1,Non-Peak (NP),11367.0
1743,E00E000E000E0CBF9FC5,1,Non-Peak (NP),11378.0
1744,E00E000E000E0CBF9FC5,2,Non-Peak (NP),13733.0
1745,E00E000E000E0CBF9FC5,3,Non-Peak (NP),14620.0
1746,E00E000E000E0CBF9FC5,4,Non-Peak (NP),70574.0
1747,E00E000E000E0CBF9FC5,1,Non-Peak (NP),70575.0
1748,E00E000E000E0CBF9FC5,7,Non-Peak (NP),71430.0
1749,E00E000E000E0CBF9FC5,4,Non-Peak (NP),71499.0
1750,E00E000E000E0CBF9FC5,10,Non-Peak (NP),71500.0
1751,E00E000E000E0CBF9FC5,3,Non-Peak (NP),71501.0
1752,E00E000E000E0CBF9FC5,1,Non-Peak (NP),71599.0
1753,E00E000E000E0CBF9FC5,17,Non-Peak (NP),71936.0
1754,E00E000E000E0CBF9FC5,1,Non-Peak (NP),75186.0
1755,E00E000E000E0CBF9FC5,1,Non-Peak (NP),75715.0
1756,E00E000G0E00B3CC655E,4,Non-Peak (NP),70393.0
1757,E00E000G0E00B3CC655E,28,Non-Peak (NP),72479.0
1758,E00E000G0E00B3CC655E,26,Non-Peak (NP),8002252.0
1759,E00E000G0E00B3CC655E,2,Non-Peak (NP),9001967.0
1760,E00E000G0E00FC3FG99G,1,Non-Peak (NP),218.0
1761,E00E000G0E00FC3FG99G,3,Non-Peak (NP),227.0
1762,E00E000G0E00FC3FG99G,5,Non-Peak (NP),234.0
1763,E00E000G0E00FC3FG99G,1,Non-Peak (NP),329.0
1764,E00E000G0E00FC3FG99G,1,Non-Peak (NP),1006.0
1765,E00E000G0E00FC3FG99G,3,Non-Peak (NP),14406.0
1766,E00E000G0E00FC3FG99G,3,Non-Peak (NP),60074.0
1767,E00E000G0E00FC3FG99G,7,Non-Peak (NP),60077.0
1768,E00E000G0E00FC3FG99G,6,Non-Peak (NP),70641.0
1769,E00E000G0E00FC3FG99G,1,Non-Peak (NP),70763.0
1770,E00E000G0E00FC3FG99G,1,Non-Peak (NP),8501383.0
1771,E00E000G0E00FC3FG99G,2,Non-Peak (NP),9010452.0
1772,E00E000G0E00FC3FG99G,1,Non-Peak (NP),9010609.0
1773,E50E0E9000CCC0CE,4,Non-Peak (NP),4209.0
1774,E50E0E9000CCC0CE,2,Non-Peak (NP),71309.0
1775,E50E0E9000CCC0CE,2,Non-Peak (NP),8001870.0
1776,E50E0E9000CCC0CE,6,Non-Peak (NP),8001938.0
1777,E909F909FGBB0006,1,Non-Peak (NP),224.0
1778,E909F909FGBB0006,1,Non-Peak (NP),234.0
1779,E909F909FGBB0006,2,Non-Peak (NP),1004.0
1780,E909F909FGBB0006,1,Non-Peak (NP),1006.0
1781,E909F909FGBB0006,30,Non-Peak (NP),1813.0
1782,E909F909FGBB0006,30,Non-Peak (NP),2640.0
1783,E909F909FGBB0006,3,Non-Peak (NP),2825.0
1784,E909F909FGBB0006,1,Non-Peak (NP),9773.0
1785,E909F909FGBB0006,1,Non-Peak (NP),9865.0
1786,E909F909FGBB0006,2,Non-Peak (NP),9902.0
1787,E909F909FGBB0006,2,Non-Peak (NP),9950.0
1788,E909F909FGBB0006,1,Non-Peak (NP),74951.0
1789,E909F909FGBB0006,1,Non-Peak (NP),9011205.0
1790,E909F90C00CEG5E0,3,Non-Peak (NP),214.0
1791,E909F90C00CEG5E0,1,Non-Peak (NP),216.0
1792,E909F90C00CEG5E0,1,Non-Peak (NP),217.0
1793,E909F90C00CEG5E0,4,Non-Peak (NP),238.0
1794,E909F90C00CEG5E0,4,Non-Peak (NP),239.0
1795,E909F90C00CEG5E0,1,Non-Peak (NP),240.0
1796,E909F90C00CEG5E0,2,Non-Peak (NP),241.0
1797,E909F90C00CEG5E0,1,Non-Peak (NP),1003.0
1798,E909F90C00CEG5E0,29,Non-Peak (NP),4106.0
1799,E909F90C00CEG5E0,1,Non-Peak (NP),4117.0
1800,E909F90C00CEG5E0,4,Non-Peak (NP),4125.0
1801,E909F90C00CEG5E0,2,Non-Peak (NP),7440.0
1802,E909F90C00CEG5E0,1,Non-Peak (NP),7816.0
1803,E909F90C00CEG5E0,1,Non-Peak (NP),8015.0
1804,E909F90C00CEG5E0,2,Non-Peak (NP),13872.0
1805,E909F90C00CEG5E0,1,Non-Peak (NP),70511.0
1806,E909F90C00CEG5E0,4,Non-Peak (NP),71557.0
1807,E909F90C00CEG5E0,1,Non-Peak (NP),71822.0
1808,E909F90C00CEG5E0,1,Non-Peak (NP),73645.0
1809,E909F90C00CEG5E0,1,Non-Peak (NP),74604.0
1810,E909F90C00CEG5E0,3,Non-Peak (NP),8001711.0
1811,E909F90C00CEG5E0,1,Non-Peak (NP),8002286.0
1812,E909F90C00CEG5E0,4,Non-Peak (NP),8002436.0
1813,E909F90C00CEG5E0,1,Non-Peak (NP),8002452.0
1814,E909F90C00CEG5E0,21,Non-Peak (NP),8002453.0
1815,E909F90C00CEG5E0,1,Non-Peak (NP),8002633.0
1816,E909F90C00CEG5E0,1,Non-Peak (NP),8003138.0
1817,E909F90C00CEG5E0,1,Non-Peak (NP),9002162.0
1818,E909F90C00CEG5E0,1,Non-Peak (NP),9003641.0
1819,E909F90C00CEG5E0,1,Non-Peak (NP),9003644.0
1820,E909F90C00CEG5E0,4,Non-Peak (NP),9003646.0
1821,E909F90C00CEG5E0,1,Non-Peak (NP),9004840.0
1822,E909F90C00CEG5E0,1,Non-Peak (NP),9004880.0
1823,E909F90C00CEG5E0,1,Non-Peak (NP),9005176.0
1824,E909F90C00CEG5E0,1,Non-Peak (NP),9006483.0
1825,E909F90C00CEG5E0,2,Non-Peak (NP),9007412.0
1826,E909F90C00CEG5E0,4,Non-Peak (NP),9007608.0
1827,E909F90C00CEG5E0,1,Non-Peak (NP),9012412.0
1828,E909F90C9ECB990B,2,Non-Peak (NP),1017.0
1829,E909F90C9ECB990B,1,Non-Peak (NP),1902.0
1830,E909F90C9ECB990B,1,Non-Peak (NP),2715.0
1831,E909F90C9ECB990B,1,Non-Peak (NP),2720.0
1832,E909F90C9ECB990B,1,Non-Peak (NP),2721.0
1833,E909F90C9ECB990B,1,Non-Peak (NP),2729.0
1834,E909F90C9ECB990B,1,Non-Peak (NP),13759.0
1835,E909F90C9ECB990B,1,Non-Peak (NP),15238.0
1836,E909F90C9ECB990B,1,Non-Peak (NP),9008338.0
1837,EEEE0F000C0B330C,1,Non-Peak (NP),227.0
1838,EEEE0F000C0B330C,32,Non-Peak (NP),424.0
1839,EEEE0F000C0B330C,1,Non-Peak (NP),8598.0
1840,EEEE0F000C0B330C,1,Non-Peak (NP),9692.0
1841,EGF9FE0G9C306609,1,Non-Peak (NP),1854.0
1842,EGF9FE0G9C306609,13,Non-Peak (NP),1859.0
1843,EGF9FE0G9C306609,1,Non-Peak (NP),2823.0
1844,EGF9FE0G9C306609,1,Non-Peak (NP),2824.0
1845,EGF9FE0G9C306609,1,Non-Peak (NP),2826.0
1846,FE09FF5BBFBE609E,9,Non-Peak (NP),221.0
1847,FE09FF5BBFBE609E,1,Non-Peak (NP),233.0
1848,FE09FF5BBFBE609E,6,Non-Peak (NP),237.0
1849,FE09FF5BBFBE609E,1,Non-Peak (NP),1701.0
1850,FE09FF5BBFBE609E,1,Non-Peak (NP),10517.0
1851,FE09FF5BBFBE609E,2,Non-Peak (NP),74205.0
1852,FE09FF5BBFBE609E,5,Non-Peak (NP),75430.0
1853,FE09FF5BBFBE609E,4,Non-Peak (NP),75431.0
1854,FE09FF5BBFBE609E,1,Non-Peak (NP),8000362.0
1855,FG09FF5363B0F05E,2,Non-Peak (NP),9008981.0
1856,FG09FF5363B0F05E,16,Non-Peak (NP),9009073.0
1857,FG09FF5363B0F05E,2,Non-Peak (NP),9011866.0
1858,FG09FF5363B0F05E,3,Non-Peak (NP),9011994.0
1859,FGFF5EC59B0E60G0,1,Non-Peak (NP),156.0
1860,FGFF5EC59B0E60G0,1,Non-Peak (NP),229.0
1861,FGFF5EC59B0E60G0,1,Non-Peak (NP),234.0
1862,FGFF5EC59B0E60G0,1,Non-Peak (NP),239.0
1863,FGFF5EC59B0E60G0,1,Non-Peak (NP),246.0
1864,FGFF5EC59B0E60G0,1,Non-Peak (NP),320.0
1865,FGFF5EC59B0E60G0,1,Non-Peak (NP),327.0
1866,FGFF5EC59B0E60G0,43,Non-Peak (NP),329.0
1867,FGFF5EC59B0E60G0,2,Non-Peak (NP),418.0
1868,FGFF5EC59B0E60G0,1,Non-Peak (NP),1015.0
1869,FGFF5EC59B0E60G0,1,Non-Peak (NP),1803.0
1870,FGFF5EC59B0E60G0,1,Non-Peak (NP),2546.0
1871,FGFF5EC59B0E60G0,1,Non-Peak (NP),2636.0
1872,FGFF5EC59B0E60G0,2,Non-Peak (NP),2712.0
1873,FGFF5EC59B0E60G0,1,Non-Peak (NP),2724.0
1874,FGFF5EC59B0E60G0,2,Non-Peak (NP),2728.0
1875,FGFF5EC59B0E60G0,1,Non-Peak (NP),2730.0
1876,FGFF5EC59B0E60G0,1,Non-Peak (NP),9011213.0
1877,G3550GEB9560FEG9,16,Non-Peak (NP),230.0
1878,G3550GEB9560FEG9,2,Non-Peak (NP),9695.0
1879,G3550GEB9560FEG9,1,Non-Peak (NP),9797.0
1880,G3550GEB9560FEG9,19,Non-Peak (NP),9871.0
1881,G3550GEB9560FEG9,1,Non-Peak (NP),60031.0
1882,G3550GEB9560FEG9,8,Non-Peak (NP),60060.0
1883,G3550GEB9560FEG9,2,Non-Peak (NP),70755.0
1884,G3550GEB9560FEG9,1,Non-Peak (NP),71999.0
1885,G3550GEB9560FEG9,1,Non-Peak (NP),109871.0
1886,G3550GEB9560FEG9,1,Non-Peak (NP),160060.0
1887,G3550GEB9560FEG9,3,Non-Peak (NP),8003055.0
1888,G3550GEB9560FEG9,1,Non-Peak (NP),9010063.0
1889,G3950GE30CGC5EG9,1,Non-Peak (NP),154.0
1890,G3950GE30CGC5EG9,3,Non-Peak (NP),231.0
1891,G3950GE30CGC5EG9,1,Non-Peak (NP),1004.0
1892,G3950GE30CGC5EG9,1,Non-Peak (NP),1005.0
1893,G3950GE30CGC5EG9,2,Non-Peak (NP),2732.0
1894,G3950GE30CGC5EG9,1,Non-Peak (NP),2736.0
1895,G3950GE30CGC5EG9,1,Non-Peak (NP),2744.0
1896,G3950GE30CGC5EG9,2,Non-Peak (NP),4118.0
1897,G3950GE30CGC5EG9,1,Non-Peak (NP),4125.0
1898,G3950GE30CGC5EG9,10,Non-Peak (NP),9279.0
1899,G3950GE30CGC5EG9,1,Non-Peak (NP),9553.0
1900,G3950GE30CGC5EG9,1,Non-Peak (NP),9599.0
1901,G3950GE30CGC5EG9,1,Non-Peak (NP),9643.0
1902,G3950GE30CGC5EG9,8,Non-Peak (NP),9950.0
1903,G3950GE30CGC5EG9,1,Non-Peak (NP),9992.0
1904,G3950GE30CGC5EG9,1,Non-Peak (NP),71357.0
1905,G3950GE30CGC5EG9,21,Non-Peak (NP),74915.0
1906,G3950GE30CGC5EG9,1,Non-Peak (NP),74923.0
1907,G3950GE30CGC5EG9,1,Non-Peak (NP),74935.0
1908,G3950GE30CGC5EG9,1,Non-Peak (NP),74937.0
1909,G3950GE30CGC5EG9,1,Non-Peak (NP),8000303.0
1910,G3950GE30CGC5EG9,2,Non-Peak (NP),8001032.0
1911,G3950GE30CGC5EG9,1,Non-Peak (NP),8001610.0
1912,G3950GE30CGC5EG9,2,Non-Peak (NP),8001611.0
1913,G3950GE30CGC5EG9,1,Non-Peak (NP),8002146.0
1914,G3950GE30CGC5EG9,1,Non-Peak (NP),8002147.0
1915,G3950GE30CGC5EG9,1,Non-Peak (NP),8300556.0
1916,G3950GE30CGC5EG9,2,Non-Peak (NP),9009695.0
1917,G3950GE30CGC5EG9,1,Non-Peak (NP),9009736.0
1918,G3950GE30CGC5EG9,3,Non-Peak (NP),9136728.0
1919,G5FF906EG5EF0EG9,1,Non-Peak (NP),313.0
1920,G5FF906EG5EF0EG9,1,Non-Peak (NP),420.0
1921,G5FF906EG5EF0EG9,1,Non-Peak (NP),7806.0
1922,G5FF906EG5EF0EG9,2,Non-Peak (NP),70120.0
1923,G5FF906EG5EF0EG9,1,Non-Peak (NP),70121.0
1924,G5FF906EG5EF0EG9,2,Non-Peak (NP),70143.0
1925,G5FF906EG5EF0EG9,1,Non-Peak (NP),70707.0
1926,G5FF906EG5EF0EG9,1,Non-Peak (NP),71199.0
1927,G5FF906EG5EF0EG9,1,Non-Peak (NP),72012.0
1928,G5FF906EG5EF0EG9,1,Non-Peak (NP),72261.0
1929,G5FF906EG5EF0EG9,3,Non-Peak (NP),72358.0
1930,G5FF906EG5EF0EG9,2,Non-Peak (NP),72534.0
1931,G5FF906EG5EF0EG9,1,Non-Peak (NP),73133.0
1932,G5FF906EG5EF0EG9,1,Non-Peak (NP),74619.0
1933,G5FF906EG5EF0EG9,3,Non-Peak (NP),74620.0
1934,G5FF906EG5EF0EG9,1,Non-Peak (NP),74621.0
1935,G5FF906EG5EF0EG9,1,Non-Peak (NP),74622.0
1936,G5FF906EG5EF0EG9,1,Non-Peak (NP),74700.0
1937,G5FF906EG5EF0EG9,1,Non-Peak (NP),74809.0
1938,G5FF906EG5EF0EG9,1,Non-Peak (NP),75465.0
1939,G5FF906EG5EF0EG9,1,Non-Peak (NP),76728.0
1940,G5FF906EG5EF0EG9,2,Non-Peak (NP),76729.0
1941,G5FF906EG5EF0EG9,2,Non-Peak (NP),8000547.0
1942,G5FF906EG5EF0EG9,5,Non-Peak (NP),8000925.0
1943,G5FF906EG5EF0EG9,1,Non-Peak (NP),8001380.0
1944,G5FF906EG5EF0EG9,1,Non-Peak (NP),9100146.0
